dates,category,value,year,month,category2,heat
2012-08-24,avg_temp,23.3,2012,8,1994년_이후,정상
2012-08-25,avg_temp,25,2012,8,1994년_이후,정상
2012-08-26,avg_temp,27.5,2012,8,1994년_이후,정상
2012-08-27,avg_temp,28.5,2012,8,1994년_이후,정상
2012-08-28,avg_temp,26.1,2012,8,1994년_이후,정상
2012-08-29,avg_temp,25.7,2012,8,1994년_이후,정상
2012-08-30,avg_temp,21.4,2012,8,1994년_이후,정상
2012-08-31,avg_temp,23.8,2012,8,1994년_이후,정상
2013-07-01,avg_temp,27.1,2013,7,1994년_이후,정상
2013-07-02,avg_temp,24.3,2013,7,1994년_이후,정상
2013-07-03,avg_temp,25.2,2013,7,1994년_이후,정상
2013-07-04,avg_temp,24.9,2013,7,1994년_이후,정상
2013-07-05,avg_temp,25.6,2013,7,1994년_이후,정상
2013-07-06,avg_temp,25.2,2013,7,1994년_이후,정상
2013-07-07,avg_temp,24.9,2013,7,1994년_이후,정상
2013-07-08,avg_temp,24.3,2013,7,1994년_이후,정상
2013-07-09,avg_temp,24.5,2013,7,1994년_이후,정상
2013-07-10,avg_temp,25.3,2013,7,1994년_이후,정상
2013-07-11,avg_temp,24.6,2013,7,1994년_이후,정상
2013-07-12,avg_temp,23.6,2013,7,1994년_이후,정상
2013-07-13,avg_temp,24.2,2013,7,1994년_이후,정상
2013-07-14,avg_temp,24.1,2013,7,1994년_이후,정상
2013-07-15,avg_temp,26.5,2013,7,1994년_이후,정상
2013-07-16,avg_temp,26.9,2013,7,1994년_이후,정상
2013-07-17,avg_temp,24.2,2013,7,1994년_이후,정상
2013-07-18,avg_temp,25.1,2013,7,1994년_이후,정상
2013-07-19,avg_temp,26.8,2013,7,1994년_이후,정상
2013-07-20,avg_temp,27,2013,7,1994년_이후,정상
2013-07-21,avg_temp,26.8,2013,7,1994년_이후,정상
2013-07-22,avg_temp,26.4,2013,7,1994년_이후,정상
2013-07-23,avg_temp,25.7,2013,7,1994년_이후,정상
2013-07-24,avg_temp,24.7,2013,7,1994년_이후,정상
2013-07-25,avg_temp,26,2013,7,1994년_이후,정상
2013-07-26,avg_temp,26.5,2013,7,1994년_이후,정상
2013-07-27,avg_temp,26.2,2013,7,1994년_이후,정상
2013-07-28,avg_temp,25.3,2013,7,1994년_이후,정상
2013-07-29,avg_temp,26.5,2013,7,1994년_이후,정상
2013-07-30,avg_temp,26.3,2013,7,1994년_이후,정상
2013-07-31,avg_temp,26.4,2013,7,1994년_이후,정상
2013-08-01,avg_temp,28,2013,8,1994년_이후,정상
2013-08-02,avg_temp,27.4,2013,8,1994년_이후,정상
2013-08-03,avg_temp,28.9,2013,8,1994년_이후,정상
2013-08-04,avg_temp,28.3,2013,8,1994년_이후,정상
2013-08-05,avg_temp,27.7,2013,8,1994년_이후,정상
2013-08-06,avg_temp,26.4,2013,8,1994년_이후,정상
2013-08-07,avg_temp,28.7,2013,8,1994년_이후,정상
2013-08-08,avg_temp,29.3,2013,8,1994년_이후,정상
2013-08-09,avg_temp,29.2,2013,8,1994년_이후,정상
2013-08-10,avg_temp,28,2013,8,1994년_이후,정상
2013-08-11,avg_temp,28.7,2013,8,1994년_이후,정상
2013-08-12,avg_temp,29.3,2013,8,1994년_이후,정상
2013-08-13,avg_temp,29,2013,8,1994년_이후,정상
2013-08-14,avg_temp,28.6,2013,8,1994년_이후,정상
2013-08-15,avg_temp,28.7,2013,8,1994년_이후,정상
2013-08-16,avg_temp,28.7,2013,8,1994년_이후,정상
2013-08-17,avg_temp,28.7,2013,8,1994년_이후,정상
2013-08-18,avg_temp,28.3,2013,8,1994년_이후,정상
2013-08-19,avg_temp,28.2,2013,8,1994년_이후,정상
2013-08-20,avg_temp,27.4,2013,8,1994년_이후,정상
2013-08-21,avg_temp,28.8,2013,8,1994년_이후,정상
2013-08-22,avg_temp,29.3,2013,8,1994년_이후,정상
2013-08-23,avg_temp,25.7,2013,8,1994년_이후,정상
2013-08-24,avg_temp,26.6,2013,8,1994년_이후,정상
2013-08-25,avg_temp,27.1,2013,8,1994년_이후,정상
2013-08-26,avg_temp,27,2013,8,1994년_이후,정상
2013-08-27,avg_temp,25.6,2013,8,1994년_이후,정상
2013-08-28,avg_temp,26.4,2013,8,1994년_이후,정상
2013-08-29,avg_temp,25.5,2013,8,1994년_이후,정상
2013-08-30,avg_temp,25.1,2013,8,1994년_이후,정상
2013-08-31,avg_temp,24,2013,8,1994년_이후,정상
2014-07-01,avg_temp,26,2014,7,1994년_이후,정상
2014-07-02,avg_temp,25.7,2014,7,1994년_이후,정상
2014-07-03,avg_temp,22.6,2014,7,1994년_이후,정상
2014-07-04,avg_temp,26.8,2014,7,1994년_이후,정상
2014-07-05,avg_temp,25.7,2014,7,1994년_이후,정상
2014-07-06,avg_temp,25.7,2014,7,1994년_이후,정상
2014-07-07,avg_temp,27.1,2014,7,1994년_이후,정상
2014-07-08,avg_temp,25.9,2014,7,1994년_이후,정상
2014-07-09,avg_temp,27.6,2014,7,1994년_이후,정상
2014-07-10,avg_temp,28.9,2014,7,1994년_이후,정상
2014-07-11,avg_temp,27.1,2014,7,1994년_이후,정상
2014-07-12,avg_temp,25.3,2014,7,1994년_이후,정상
2014-07-13,avg_temp,25.4,2014,7,1994년_이후,정상
2014-07-14,avg_temp,26.4,2014,7,1994년_이후,정상
2014-07-15,avg_temp,26.8,2014,7,1994년_이후,정상
2014-07-16,avg_temp,26.6,2014,7,1994년_이후,정상
2014-07-17,avg_temp,25.9,2014,7,1994년_이후,정상
2014-07-18,avg_temp,26.1,2014,7,1994년_이후,정상
2014-07-19,avg_temp,27,2014,7,1994년_이후,정상
2014-07-20,avg_temp,27.9,2014,7,1994년_이후,정상
2014-07-21,avg_temp,27.3,2014,7,1994년_이후,정상
2014-07-22,avg_temp,25.9,2014,7,1994년_이후,정상
2014-07-23,avg_temp,23.6,2014,7,1994년_이후,정상
2014-07-24,avg_temp,21.9,2014,7,1994년_이후,정상
2014-07-25,avg_temp,27.5,2014,7,1994년_이후,정상
2014-07-26,avg_temp,22.6,2014,7,1994년_이후,정상
2014-07-27,avg_temp,25,2014,7,1994년_이후,정상
2014-07-28,avg_temp,26.6,2014,7,1994년_이후,정상
2014-07-29,avg_temp,26.5,2014,7,1994년_이후,정상
2014-07-30,avg_temp,28.6,2014,7,1994년_이후,정상
2014-07-31,avg_temp,28.6,2014,7,1994년_이후,정상
2014-08-01,avg_temp,30.2,2014,8,1994년_이후,정상
2014-08-02,avg_temp,31.4,2014,8,1994년_이후,정상
2014-08-03,avg_temp,26.5,2014,8,1994년_이후,정상
2014-08-04,avg_temp,26.4,2014,8,1994년_이후,정상
2014-08-05,avg_temp,26.6,2014,8,1994년_이후,정상
2014-08-06,avg_temp,24.4,2014,8,1994년_이후,정상
2014-08-07,avg_temp,24.7,2014,8,1994년_이후,정상
2014-08-08,avg_temp,26.1,2014,8,1994년_이후,정상
2014-08-09,avg_temp,26.5,2014,8,1994년_이후,정상
2014-08-10,avg_temp,23.4,2014,8,1994년_이후,정상
2014-08-11,avg_temp,23.7,2014,8,1994년_이후,정상
2014-08-12,avg_temp,25.8,2014,8,1994년_이후,정상
2014-08-13,avg_temp,24.2,2014,8,1994년_이후,정상
2014-08-14,avg_temp,22.3,2014,8,1994년_이후,정상
2014-08-15,avg_temp,24.9,2014,8,1994년_이후,정상
2014-08-16,avg_temp,26.1,2014,8,1994년_이후,정상
2014-08-17,avg_temp,24,2014,8,1994년_이후,정상
2014-08-18,avg_temp,22.3,2014,8,1994년_이후,정상
2014-08-19,avg_temp,22.3,2014,8,1994년_이후,정상
2014-08-20,avg_temp,24.8,2014,8,1994년_이후,정상
2014-08-21,avg_temp,23.1,2014,8,1994년_이후,정상
2014-08-22,avg_temp,24.7,2014,8,1994년_이후,정상
2014-08-23,avg_temp,25.2,2014,8,1994년_이후,정상
2014-08-24,avg_temp,25.6,2014,8,1994년_이후,정상
2014-08-25,avg_temp,25.9,2014,8,1994년_이후,정상
2014-08-26,avg_temp,25.4,2014,8,1994년_이후,정상
2014-08-27,avg_temp,24.6,2014,8,1994년_이후,정상
2014-08-28,avg_temp,25.1,2014,8,1994년_이후,정상
2014-08-29,avg_temp,25.2,2014,8,1994년_이후,정상
2014-08-30,avg_temp,24.6,2014,8,1994년_이후,정상
2014-08-31,avg_temp,24.1,2014,8,1994년_이후,정상
2015-07-01,avg_temp,23.7,2015,7,1994년_이후,정상
2015-07-02,avg_temp,23.7,2015,7,1994년_이후,정상
2015-07-03,avg_temp,23.3,2015,7,1994년_이후,정상
2015-07-04,avg_temp,24.1,2015,7,1994년_이후,정상
2015-07-05,avg_temp,24.2,2015,7,1994년_이후,정상
2015-07-06,avg_temp,25.3,2015,7,1994년_이후,정상
2015-07-07,avg_temp,25.6,2015,7,1994년_이후,정상
2015-07-08,avg_temp,23.4,2015,7,1994년_이후,정상
2015-07-09,avg_temp,26.5,2015,7,1994년_이후,정상
2015-07-10,avg_temp,29.2,2015,7,1994년_이후,정상
2015-07-11,avg_temp,30.4,2015,7,1994년_이후,정상
2015-07-12,avg_temp,24.8,2015,7,1994년_이후,정상
2015-07-13,avg_temp,23.1,2015,7,1994년_이후,정상
2015-07-14,avg_temp,26.1,2015,7,1994년_이후,정상
2015-07-15,avg_temp,27.9,2015,7,1994년_이후,정상
2015-07-16,avg_temp,24.7,2015,7,1994년_이후,정상
2015-07-17,avg_temp,23.6,2015,7,1994년_이후,정상
2015-07-18,avg_temp,24.3,2015,7,1994년_이후,정상
2015-07-19,avg_temp,25.1,2015,7,1994년_이후,정상
2015-07-20,avg_temp,27.5,2015,7,1994년_이후,정상
2015-07-21,avg_temp,27,2015,7,1994년_이후,정상
2015-07-22,avg_temp,27.7,2015,7,1994년_이후,정상
2015-07-23,avg_temp,26.9,2015,7,1994년_이후,정상
2015-07-24,avg_temp,24.7,2015,7,1994년_이후,정상
2015-07-25,avg_temp,25,2015,7,1994년_이후,정상
2015-07-26,avg_temp,26,2015,7,1994년_이후,정상
2015-07-27,avg_temp,26.2,2015,7,1994년_이후,정상
2015-07-28,avg_temp,27.7,2015,7,1994년_이후,정상
2015-07-29,avg_temp,26.7,2015,7,1994년_이후,정상
2015-07-30,avg_temp,28.6,2015,7,1994년_이후,정상
2015-07-31,avg_temp,27.9,2015,7,1994년_이후,정상
2015-08-01,avg_temp,28.2,2015,8,1994년_이후,정상
2015-08-02,avg_temp,26.5,2015,8,1994년_이후,정상
2015-08-03,avg_temp,27.9,2015,8,1994년_이후,정상
2015-08-04,avg_temp,27.5,2015,8,1994년_이후,정상
2015-08-05,avg_temp,28.6,2015,8,1994년_이후,정상
2015-08-06,avg_temp,29.3,2015,8,1994년_이후,정상
2015-08-07,avg_temp,28.9,2015,8,1994년_이후,정상
2015-08-08,avg_temp,26.6,2015,8,1994년_이후,정상
2015-08-09,avg_temp,26.7,2015,8,1994년_이후,정상
2015-08-10,avg_temp,27,2015,8,1994년_이후,정상
2015-08-11,avg_temp,26.8,2015,8,1994년_이후,정상
2015-08-12,avg_temp,27.3,2015,8,1994년_이후,정상
2015-08-13,avg_temp,26.5,2015,8,1994년_이후,정상
2015-08-14,avg_temp,26.9,2015,8,1994년_이후,정상
2015-08-15,avg_temp,27.1,2015,8,1994년_이후,정상
2015-08-16,avg_temp,25.8,2015,8,1994년_이후,정상
2015-08-17,avg_temp,26.6,2015,8,1994년_이후,정상
2015-08-18,avg_temp,27.9,2015,8,1994년_이후,정상
2015-08-19,avg_temp,26.8,2015,8,1994년_이후,정상
2015-08-20,avg_temp,25.4,2015,8,1994년_이후,정상
2015-08-21,avg_temp,25.2,2015,8,1994년_이후,정상
2015-08-22,avg_temp,25.5,2015,8,1994년_이후,정상
2015-08-23,avg_temp,26.3,2015,8,1994년_이후,정상
2015-08-24,avg_temp,26.3,2015,8,1994년_이후,정상
2015-08-25,avg_temp,21.7,2015,8,1994년_이후,정상
2015-08-26,avg_temp,21.9,2015,8,1994년_이후,정상
2015-08-27,avg_temp,24.7,2015,8,1994년_이후,정상
2015-08-28,avg_temp,23.2,2015,8,1994년_이후,정상
2015-08-29,avg_temp,24.4,2015,8,1994년_이후,정상
2015-08-30,avg_temp,24.9,2015,8,1994년_이후,정상
2015-08-31,avg_temp,25.9,2015,8,1994년_이후,정상
2016-07-01,avg_temp,24,2016,7,1994년_이후,정상
2016-07-02,avg_temp,23.5,2016,7,1994년_이후,정상
2016-07-03,avg_temp,23.5,2016,7,1994년_이후,정상
2016-07-04,avg_temp,21.8,2016,7,1994년_이후,정상
2016-07-05,avg_temp,23.1,2016,7,1994년_이후,정상
2016-07-06,avg_temp,22.9,2016,7,1994년_이후,정상
2016-07-07,avg_temp,24,2016,7,1994년_이후,정상
2016-07-08,avg_temp,27.3,2016,7,1994년_이후,정상
2016-07-09,avg_temp,27.7,2016,7,1994년_이후,정상
2016-07-10,avg_temp,27.9,2016,7,1994년_이후,정상
2016-07-11,avg_temp,28.4,2016,7,1994년_이후,정상
2016-07-12,avg_temp,26.3,2016,7,1994년_이후,정상
2016-07-13,avg_temp,26.3,2016,7,1994년_이후,정상
2016-07-14,avg_temp,27.5,2016,7,1994년_이후,정상
2016-07-15,avg_temp,26.2,2016,7,1994년_이후,정상
2016-07-16,avg_temp,20.8,2016,7,1994년_이후,정상
2016-07-17,avg_temp,21.7,2016,7,1994년_이후,정상
2016-07-18,avg_temp,24.4,2016,7,1994년_이후,정상
2016-07-19,avg_temp,27.1,2016,7,1994년_이후,정상
2016-07-20,avg_temp,28.6,2016,7,1994년_이후,정상
2016-07-21,avg_temp,28.3,2016,7,1994년_이후,정상
2016-07-22,avg_temp,29.1,2016,7,1994년_이후,정상
2016-07-23,avg_temp,28.7,2016,7,1994년_이후,정상
2016-07-24,avg_temp,28,2016,7,1994년_이후,정상
2016-07-25,avg_temp,28.4,2016,7,1994년_이후,정상
2016-07-26,avg_temp,28.4,2016,7,1994년_이후,정상
2016-07-27,avg_temp,27.6,2016,7,1994년_이후,정상
2016-07-28,avg_temp,28,2016,7,1994년_이후,정상
2016-07-29,avg_temp,26.3,2016,7,1994년_이후,정상
2016-07-30,avg_temp,28.6,2016,7,1994년_이후,정상
2016-07-31,avg_temp,28.9,2016,7,1994년_이후,정상
2016-08-01,avg_temp,28.4,2016,8,1994년_이후,정상
2016-08-02,avg_temp,27.2,2016,8,1994년_이후,정상
2016-08-03,avg_temp,29.1,2016,8,1994년_이후,정상
2016-08-04,avg_temp,30.7,2016,8,1994년_이후,정상
2016-08-05,avg_temp,31.2,2016,8,1994년_이후,정상
2016-08-06,avg_temp,30.5,2016,8,1994년_이후,정상
2016-08-07,avg_temp,30.6,2016,8,1994년_이후,정상
2016-08-08,avg_temp,30.5,2016,8,1994년_이후,정상
2016-08-09,avg_temp,29.3,2016,8,1994년_이후,정상
2016-08-10,avg_temp,29.4,2016,8,1994년_이후,정상
2016-08-11,avg_temp,30.5,2016,8,1994년_이후,정상
2016-08-12,avg_temp,30.4,2016,8,1994년_이후,정상
2016-08-13,avg_temp,30.2,2016,8,1994년_이후,정상
2016-08-14,avg_temp,28.9,2016,8,1994년_이후,정상
2016-08-15,avg_temp,29.1,2016,8,1994년_이후,정상
2016-08-16,avg_temp,29.3,2016,8,1994년_이후,정상
2016-08-17,avg_temp,29.9,2016,8,1994년_이후,정상
2016-08-18,avg_temp,29.9,2016,8,1994년_이후,정상
2016-08-19,avg_temp,28.9,2016,8,1994년_이후,정상
2016-08-20,avg_temp,30.1,2016,8,1994년_이후,정상
2016-08-21,avg_temp,30.7,2016,8,1994년_이후,정상
2016-08-22,avg_temp,30.7,2016,8,1994년_이후,정상
2016-08-23,avg_temp,28.3,2016,8,1994년_이후,정상
2016-08-24,avg_temp,29.1,2016,8,1994년_이후,정상
2016-08-25,avg_temp,27.1,2016,8,1994년_이후,정상
2016-08-26,avg_temp,23,2016,8,1994년_이후,정상
2016-08-27,avg_temp,23.4,2016,8,1994년_이후,정상
2016-08-28,avg_temp,21,2016,8,1994년_이후,정상
2016-08-29,avg_temp,22.2,2016,8,1994년_이후,정상
2016-08-30,avg_temp,20.6,2016,8,1994년_이후,정상
2016-08-31,avg_temp,17.7,2016,8,1994년_이후,정상
2017-07-01,avg_temp,25.3,2017,7,1994년_이후,정상
2017-07-02,avg_temp,24.3,2017,7,1994년_이후,정상
2017-07-03,avg_temp,24.7,2017,7,1994년_이후,정상
2017-07-04,avg_temp,26.7,2017,7,1994년_이후,정상
2017-07-05,avg_temp,27.4,2017,7,1994년_이후,정상
2017-07-06,avg_temp,27.6,2017,7,1994년_이후,정상
2017-07-07,avg_temp,26.4,2017,7,1994년_이후,정상
2017-07-08,avg_temp,26,2017,7,1994년_이후,정상
2017-07-09,avg_temp,26.3,2017,7,1994년_이후,정상
2017-07-10,avg_temp,24,2017,7,1994년_이후,정상
2017-07-11,avg_temp,26,2017,7,1994년_이후,정상
2017-07-12,avg_temp,27.1,2017,7,1994년_이후,정상
2017-07-13,avg_temp,27.6,2017,7,1994년_이후,정상
2017-07-14,avg_temp,28.7,2017,7,1994년_이후,정상
2017-07-15,avg_temp,25,2017,7,1994년_이후,정상
2017-07-16,avg_temp,26.2,2017,7,1994년_이후,정상
2017-07-17,avg_temp,26.8,2017,7,1994년_이후,정상
2017-07-18,avg_temp,26.5,2017,7,1994년_이후,정상
2017-07-19,avg_temp,28.3,2017,7,1994년_이후,정상
2017-07-20,avg_temp,29.9,2017,7,1994년_이후,정상
2017-07-21,avg_temp,29.8,2017,7,1994년_이후,정상
2017-07-22,avg_temp,29.3,2017,7,1994년_이후,정상
2017-07-23,avg_temp,27,2017,7,1994년_이후,정상
2017-07-24,avg_temp,26.2,2017,7,1994년_이후,정상
2017-07-25,avg_temp,29.4,2017,7,1994년_이후,정상
2017-07-26,avg_temp,28.7,2017,7,1994년_이후,정상
2017-07-27,avg_temp,27.1,2017,7,1994년_이후,정상
2017-07-28,avg_temp,25.5,2017,7,1994년_이후,정상
2017-07-29,avg_temp,27.2,2017,7,1994년_이후,정상
2017-07-30,avg_temp,27.9,2017,7,1994년_이후,정상
2017-07-31,avg_temp,25.7,2017,7,1994년_이후,정상
2017-08-01,avg_temp,28.6,2017,8,1994년_이후,정상
2017-08-02,avg_temp,30,2017,8,1994년_이후,정상
2017-08-03,avg_temp,30.2,2017,8,1994년_이후,정상
2017-08-04,avg_temp,30.3,2017,8,1994년_이후,정상
2017-08-05,avg_temp,31.4,2017,8,1994년_이후,정상
2017-08-06,avg_temp,29.8,2017,8,1994년_이후,정상
2017-08-07,avg_temp,29.2,2017,8,1994년_이후,정상
2017-08-08,avg_temp,28.2,2017,8,1994년_이후,정상
2017-08-09,avg_temp,27.6,2017,8,1994년_이후,정상
2017-08-10,avg_temp,24.8,2017,8,1994년_이후,정상
2017-08-11,avg_temp,27,2017,8,1994년_이후,정상
2017-08-12,avg_temp,27.8,2017,8,1994년_이후,정상
2017-08-13,avg_temp,26.3,2017,8,1994년_이후,정상
2017-08-14,avg_temp,24.6,2017,8,1994년_이후,정상
2017-08-15,avg_temp,21.9,2017,8,1994년_이후,정상
2017-08-16,avg_temp,23.3,2017,8,1994년_이후,정상
2017-08-17,avg_temp,24.8,2017,8,1994년_이후,정상
2017-08-18,avg_temp,26.3,2017,8,1994년_이후,정상
2017-08-19,avg_temp,26.1,2017,8,1994년_이후,정상
2017-08-20,avg_temp,23.2,2017,8,1994년_이후,정상
2017-08-21,avg_temp,25.8,2017,8,1994년_이후,정상
2017-08-22,avg_temp,27.3,2017,8,1994년_이후,정상
2017-08-23,avg_temp,27.2,2017,8,1994년_이후,정상
2017-08-24,avg_temp,26.5,2017,8,1994년_이후,정상
2017-08-25,avg_temp,25.3,2017,8,1994년_이후,정상
2017-08-26,avg_temp,24.2,2017,8,1994년_이후,정상
2017-08-27,avg_temp,22.7,2017,8,1994년_이후,정상
2017-08-28,avg_temp,21.5,2017,8,1994년_이후,정상
2017-08-29,avg_temp,19.5,2017,8,1994년_이후,정상
2017-08-30,avg_temp,19.8,2017,8,1994년_이후,정상
2017-08-31,avg_temp,22.2,2017,8,1994년_이후,정상
2018-07-01,avg_temp,21.9,2018,7,1994년_이후,정상
2018-07-02,avg_temp,22.6,2018,7,1994년_이후,정상
2018-07-03,avg_temp,27.4,2018,7,1994년_이후,정상
2018-07-04,avg_temp,27.3,2018,7,1994년_이후,정상
2018-07-05,avg_temp,25.3,2018,7,1994년_이후,정상
2018-07-06,avg_temp,23.9,2018,7,1994년_이후,정상
2018-07-07,avg_temp,23.7,2018,7,1994년_이후,정상
2018-07-08,avg_temp,23.3,2018,7,1994년_이후,정상
2018-07-09,avg_temp,20.8,2018,7,1994년_이후,정상
2018-07-10,avg_temp,23.7,2018,7,1994년_이후,정상
2018-07-11,avg_temp,26.8,2018,7,1994년_이후,정상
2018-07-12,avg_temp,26.6,2018,7,1994년_이후,정상
2018-07-13,avg_temp,27.3,2018,7,1994년_이후,정상
2018-07-14,avg_temp,27.9,2018,7,1994년_이후,정상
2018-07-15,avg_temp,28.3,2018,7,1994년_이후,정상
2018-07-16,avg_temp,28.7,2018,7,1994년_이후,정상
2018-07-17,avg_temp,28.1,2018,7,1994년_이후,정상
2018-07-18,avg_temp,28.2,2018,7,1994년_이후,정상
2018-07-19,avg_temp,28.7,2018,7,1994년_이후,정상
2018-07-20,avg_temp,29.5,2018,7,1994년_이후,정상
2018-07-21,avg_temp,30.6,2018,7,1994년_이후,정상
2018-07-22,avg_temp,31.8,2018,7,1994년_이후,정상
2018-07-23,avg_temp,31.7,2018,7,1994년_이후,정상
2018-07-24,avg_temp,31.4,2018,7,1994년_이후,정상
2018-07-25,avg_temp,30.1,2018,7,1994년_이후,정상
2018-07-26,avg_temp,30.1,2018,7,1994년_이후,정상
2018-07-27,avg_temp,30.9,2018,7,1994년_이후,정상
2018-07-28,avg_temp,29.5,2018,7,1994년_이후,정상
2018-07-29,avg_temp,31.3,2018,7,1994년_이후,정상
2018-07-30,avg_temp,31.7,2018,7,1994년_이후,정상
2018-07-31,avg_temp,32.6,2018,7,1994년_이후,정상
2018-08-01,avg_temp,33.6,2018,8,1994년_이후,정상
2018-08-02,avg_temp,33.7,2018,8,1994년_이후,정상
2018-08-03,avg_temp,NA,2018,8,1994년_이후,정상
1960-07-01,angry_index,70.894791,1960,7,1994년_이전,정상
1960-07-02,angry_index,75.235476,1960,7,1994년_이전,정상
1960-07-03,angry_index,71.98446,1960,7,1994년_이전,정상
1960-07-04,angry_index,71.823812,1960,7,1994년_이전,정상
1960-07-05,angry_index,74.54016,1960,7,1994년_이전,정상
1960-07-06,angry_index,76.443691,1960,7,1994년_이전,정상
1960-07-07,angry_index,68.028827,1960,7,1994년_이전,정상
1960-07-08,angry_index,68.086678,1960,7,1994년_이전,정상
1960-07-09,angry_index,71.004729,1960,7,1994년_이전,정상
1960-07-10,angry_index,74.73235,1960,7,1994년_이전,정상
1960-07-11,angry_index,74.082326,1960,7,1994년_이전,정상
1960-07-12,angry_index,75.79474400000001,1960,7,1994년_이전,정상
1960-07-13,angry_index,75.852721,1960,7,1994년_이전,정상
1960-07-14,angry_index,73.81832800000001,1960,7,1994년_이전,정상
1960-07-15,angry_index,76.25825,1960,7,1994년_이전,정상
1960-07-16,angry_index,77.670187,1960,7,1994년_이전,정상
1960-07-17,angry_index,77.70718,1960,7,1994년_이전,정상
1960-07-18,angry_index,77.49755300000001,1960,7,1994년_이전,정상
1960-07-19,angry_index,76.99260000000001,1960,7,1994년_이전,정상
1960-07-20,angry_index,75.945243,1960,7,1994년_이전,정상
1960-07-21,angry_index,75.708194,1960,7,1994년_이전,정상
1960-07-22,angry_index,75.97432,1960,7,1994년_이전,정상
1960-07-23,angry_index,76.919145,1960,7,1994년_이전,정상
1960-07-24,angry_index,74.805061,1960,7,1994년_이전,정상
1960-07-25,angry_index,73.15097,1960,7,1994년_이전,정상
1960-07-26,angry_index,73.54332,1960,7,1994년_이전,정상
1960-07-27,angry_index,75.819894,1960,7,1994년_이전,정상
1960-07-28,angry_index,75.437527,1960,7,1994년_이전,정상
1960-07-29,angry_index,79.515837,1960,7,1994년_이전,정상
1960-07-30,angry_index,78.48271,1960,7,1994년_이전,정상
1960-07-31,angry_index,77.497291,1960,7,1994년_이전,정상
1960-08-01,angry_index,77.47237200000001,1960,8,1994년_이전,정상
1960-08-02,angry_index,78.276449,1960,8,1994년_이전,정상
1960-08-03,angry_index,80.018279,1960,8,1994년_이전,정상
1960-08-04,angry_index,79.04425,1960,8,1994년_이전,정상
1960-08-05,angry_index,80.00214500000001,1960,8,1994년_이전,정상
1960-08-06,angry_index,79.918655,1960,8,1994년_이전,정상
1960-08-07,angry_index,79.44554500000001,1960,8,1994년_이전,정상
1960-08-08,angry_index,79.55608000000001,1960,8,1994년_이전,정상
1960-08-09,angry_index,78.165954,1960,8,1994년_이전,정상
1960-08-10,angry_index,78.98635,1960,8,1994년_이전,정상
1960-08-11,angry_index,77.25184000000002,1960,8,1994년_이전,정상
1960-08-12,angry_index,76.387763,1960,8,1994년_이전,정상
1960-08-13,angry_index,74.906733,1960,8,1994년_이전,정상
1960-08-14,angry_index,74.631732,1960,8,1994년_이전,정상
1960-08-15,angry_index,74.28046,1960,8,1994년_이전,정상
1960-08-16,angry_index,76.2832,1960,8,1994년_이전,정상
1960-08-17,angry_index,77.971475,1960,8,1994년_이전,정상
1960-08-18,angry_index,77.26941,1960,8,1994년_이전,정상
1960-08-19,angry_index,77.551392,1960,8,1994년_이전,정상
1960-08-20,angry_index,77.412049,1960,8,1994년_이전,정상
1960-08-21,angry_index,76.56156800000001,1960,8,1994년_이전,정상
1960-08-22,angry_index,77.99420800000001,1960,8,1994년_이전,정상
1960-08-23,angry_index,74.32787,1960,8,1994년_이전,정상
1960-08-24,angry_index,73.524992,1960,8,1994년_이전,정상
1960-08-25,angry_index,72.99582000000001,1960,8,1994년_이전,정상
1960-08-26,angry_index,73.092882,1960,8,1994년_이전,정상
1960-08-27,angry_index,74.20842999999999,1960,8,1994년_이전,정상
1960-08-28,angry_index,67.237494,1960,8,1994년_이전,정상
1960-08-29,angry_index,67.46892700000001,1960,8,1994년_이전,정상
1960-08-30,angry_index,70.35084,1960,8,1994년_이전,정상
1960-08-31,angry_index,73.6284,1960,8,1994년_이전,정상
1961-07-01,angry_index,76.442528,1961,7,1994년_이전,정상
1961-07-02,angry_index,76.56139999999999,1961,7,1994년_이전,정상
1961-07-03,angry_index,75.141025,1961,7,1994년_이전,정상
1961-07-04,angry_index,77.5416,1961,7,1994년_이전,정상
1961-07-05,angry_index,77.28376700000001,1961,7,1994년_이전,정상
1961-07-06,angry_index,74.01312,1961,7,1994년_이전,정상
1961-07-07,angry_index,74.01312,1961,7,1994년_이전,정상
1961-07-08,angry_index,74.99188000000001,1961,7,1994년_이전,정상
1961-07-09,angry_index,76.051257,1961,7,1994년_이전,정상
1961-07-10,angry_index,75.28673599999999,1961,7,1994년_이전,정상
1961-07-11,angry_index,76.53384,1961,7,1994년_이전,정상
1961-07-12,angry_index,75.330206,1961,7,1994년_이전,정상
1961-07-13,angry_index,76.92233,1961,7,1994년_이전,정상
1961-07-14,angry_index,75.552475,1961,7,1994년_이전,정상
1961-07-15,angry_index,77.918412,1961,7,1994년_이전,정상
1961-07-16,angry_index,77.30684500000001,1961,7,1994년_이전,정상
1961-07-17,angry_index,77.321236,1961,7,1994년_이전,정상
1961-07-18,angry_index,79.369156,1961,7,1994년_이전,정상
1961-07-19,angry_index,80.21087,1961,7,1994년_이전,정상
1961-07-20,angry_index,77.49755300000001,1961,7,1994년_이전,정상
1961-07-21,angry_index,76.9696,1961,7,1994년_이전,정상
1961-07-22,angry_index,77.867482999999993,1961,7,1994년_이전,정상
